TENT_ID,Name,Species ID,Species (Binomial),IUCN Category,Type,Not Found in Existing mnWHA Sites
234,Turtle Islands Wildlife Sanctuary,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39383,Scoliodon laticaudus,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39389,Anoxypristis cuspidata,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39390,Pristis clavata,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39393,Pristis zijsron,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39412,Taeniura lymma,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39413,Urogymnus asperrimus,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,40797,Carcharhinus amblyrhynchoides,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41714,Tursiops aduncus,NT,Marine Mammals,FALSE
234,Turtle Islands Wildlife Sanctuary,41737,Carcharhinus macloti,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41738,Carcharhinus sealei,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
234,Turtle Islands Wildlife Sanctuary,41791,Chiloscyllium indicum,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41792,Chiloscyllium griseum,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41810,Eusphyra blochii,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41816,Hemigaleus microstoma,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41832,Mobula eregoodootenkee,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41835,Nebrius ferrugineus,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41848,Rhina ancylostoma,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41853,Rhynchobatus australiae,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41872,Chiloscyllium punctatum,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,41878,Stegostoma tigrinum,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,60117,Gymnura poecilura,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60120,Aetomylaeus maculatus,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60129,Rhinoptera javanica,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60160,Telatrygon zugei,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60162,Taeniurops meyeni,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60175,Glaucostegus thouin,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60182,Rhynchobatus springeri,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60222,Chiloscyllium plagiosum,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,61339,Epinephelus polyphekadion,VU,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,63571,Bolbometopon muricatum,VU,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,161376,Carcharhinus sorrah,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161431,Urogymnus granulatus,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161547,Pateobatis uarnacoides,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161557,Chiloscyllium hasselti,NT,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161566,Maculabatis gerrardi,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161570,Lamiopsis temminckii,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161597,Alopias pelagicus,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161615,Pateobatis fai,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161621,Himantura undulata,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161692,Himantura uarnak,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,161744,Pateobatis jenkinsii,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,165712,Chaetodon trifascialis,NT,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,170309,Kajikia audax,NT,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,170316,Scomberomorus commerson,NT,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,180238,Stichopus herrmanni,VU,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180257,Holothuria scabra,EN,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180265,Actinopyga miliaris,VU,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180275,Holothuria lessoni,EN,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180337,Actinopyga mauritiana,VU,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180481,Thelenota ananas,EN,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,180518,Actinopyga echinites,VU,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,188528,Amblyglyphidodon batunai,VU,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,188546,Amblyglyphidodon ternatensis,VU,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,190761,Scarus hypselopterus,NT,Marine Fish,FALSE
234,Turtle Islands Wildlife Sanctuary,195320,Urogymnus polylepis,EN,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,195456,Himantura leoparda,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,198920,Neophocaena phocaenoides,VU,Marine Mammals,FALSE
234,Turtle Islands Wildlife Sanctuary,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,200715,Holothuria fuscogilva,VU,Sea Cucumbers,FALSE
234,Turtle Islands Wildlife Sanctuary,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,42566169,Aetobatus ocellatus,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,70680908,Carcharhinus tjutjot,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,82031425,Sousa chinensis,VU,Marine Mammals,FALSE
234,Turtle Islands Wildlife Sanctuary,84784918,Aetomylaeus nichofii,VU,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,104061138,Glaucostegus typus,CR,"Sharks, Rays, Chimaeras",FALSE
234,Turtle Islands Wildlife Sanctuary,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,64409,Mycteroperca fusca,VU,Marine Fish,TRUE
235,Selvagens Islands,187495,Bodianus scrofa,VU,Marine Fish,TRUE
235,Selvagens Islands,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
235,Selvagens Islands,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
235,Selvagens Islands,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
235,Selvagens Islands,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,3854,Carcharias taurus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,3897,Caretta caretta,VU,Reptiles,FALSE
235,Selvagens Islands,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,4615,Chelonia mydas,EN,Reptiles,FALSE
235,Selvagens Islands,6229,Dalatias licha,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,6494,Dermochelys coriacea,VU,Reptiles,FALSE
235,Selvagens Islands,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
235,Selvagens Islands,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
235,Selvagens Islands,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
235,Selvagens Islands,21856,Thunnus alalunga,NT,Marine Fish,FALSE
235,Selvagens Islands,21857,Thunnus albacares,NT,Marine Fish,FALSE
235,Selvagens Islands,21859,Thunnus obesus,VU,Marine Fish,FALSE
235,Selvagens Islands,21860,Thunnus thynnus,EN,Marine Fish,FALSE
235,Selvagens Islands,39332,Squatina squatina,CR,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39350,Leptocharias smithii,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39358,Mustelus mustelus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,39397,Dipturus batis,CR,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,41712,Eubalaena glacialis,EN,Marine Mammals,FALSE
235,Selvagens Islands,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
235,Selvagens Islands,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,61408,Rostroraja alba,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,63100,Dipturus oxyrinchus,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,63141,Oxynotus centrina,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,63153,Gymnura altavela,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,161425,Raja undulata,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,161464,Leucoraja circularis,EN,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,161691,Raja brachyura,NT,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,170158,Dentex angolensis,NT,Marine Fish,FALSE
235,Selvagens Islands,170244,Pagellus bogaraveo,NT,Marine Fish,FALSE
235,Selvagens Islands,170245,Dentex dentex,VU,Marine Fish,FALSE
235,Selvagens Islands,170314,Makaira nigricans,VU,Marine Fish,FALSE
235,Selvagens Islands,170322,Kajikia albida,VU,Marine Fish,FALSE
235,Selvagens Islands,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
235,Selvagens Islands,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39371,Carcharhinus leiodon,EN,"Sharks, Rays, Chimaeras",TRUE
236,Khor Al Adaid natural reserve,161426,Chiloscyllium arabicum,NT,"Sharks, Rays, Chimaeras",TRUE
236,Khor Al Adaid natural reserve,161506,Paragaleus randalli,NT,"Sharks, Rays, Chimaeras",TRUE
236,Khor Al Adaid natural reserve,70680197,Carcharhinus dussumieri,EN,"Sharks, Rays, Chimaeras",TRUE
236,Khor Al Adaid natural reserve,104023514,Aetomylaeus milvus,EN,"Sharks, Rays, Chimaeras",TRUE
236,Khor Al Adaid natural reserve,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,3897,Caretta caretta,VU,Reptiles,FALSE
236,Khor Al Adaid natural reserve,6909,Dugong dugon,VU,Marine Mammals,FALSE
236,Khor Al Adaid natural reserve,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
236,Khor Al Adaid natural reserve,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
236,Khor Al Adaid natural reserve,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
236,Khor Al Adaid natural reserve,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39383,Scoliodon laticaudus,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39393,Pristis zijsron,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39394,Rhynchobatus djiddensis,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39412,Taeniura lymma,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,39413,Urogymnus asperrimus,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,40797,Carcharhinus amblyrhynchoides,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41714,Tursiops aduncus,NT,Marine Mammals,FALSE
236,Khor Al Adaid natural reserve,41810,Eusphyra blochii,EN,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41832,Mobula eregoodootenkee,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41835,Nebrius ferrugineus,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41848,Rhina ancylostoma,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41853,Rhynchobatus australiae,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41854,Rhynchobatus laevis,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41874,Hemipristis elongata,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,41878,Stegostoma tigrinum,EN,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,60117,Gymnura poecilura,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,60162,Taeniurops meyeni,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,60166,Glaucostegus granulatus,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161408,Glaucostegus halavi,CR,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161447,Rhinobatos punctifer,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161480,Mustelus mosis,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161692,Himantura uarnak,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161695,Chaenogaleus macrostoma,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,170316,Scomberomorus commerson,NT,Marine Fish,FALSE
236,Khor Al Adaid natural reserve,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,198920,Neophocaena phocaenoides,VU,Marine Mammals,FALSE
236,Khor Al Adaid natural reserve,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,70682503,Pastinachus sephen,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,82031633,Sousa plumbea,EN,Marine Mammals,FALSE
236,Khor Al Adaid natural reserve,84784918,Aetomylaeus nichofii,VU,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,104176764,Brevitrygon walga,NT,"Sharks, Rays, Chimaeras",FALSE
236,Khor Al Adaid natural reserve,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),7750,Enhydra lutris,EN,Terrestrial Mammals,TRUE
243,The Commander Islands (Comandorsky State Nature Reserve),2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),3590,Callorhinus ursinus,VU,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),3897,Caretta caretta,VU,Reptiles,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),8239,Eumetopias jubatus,NT,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),41711,Eubalaena japonica,EN,Marine Mammals,FALSE
243,The Commander Islands (Comandorsky State Nature Reserve),41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
250,Farasan Islands Protected Area,192878,Conus cuvieri,VU,Cone Snails,TRUE
250,Farasan Islands Protected Area,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,3854,Carcharias taurus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,3897,Caretta caretta,VU,Reptiles,FALSE
250,Farasan Islands Protected Area,6909,Dugong dugon,VU,Marine Mammals,FALSE
250,Farasan Islands Protected Area,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
250,Farasan Islands Protected Area,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
250,Farasan Islands Protected Area,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
250,Farasan Islands Protected Area,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39389,Anoxypristis cuspidata,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39393,Pristis zijsron,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39394,Rhynchobatus djiddensis,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39412,Taeniura lymma,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39413,Urogymnus asperrimus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,40797,Carcharhinus amblyrhynchoides,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41714,Tursiops aduncus,NT,Marine Mammals,FALSE
250,Farasan Islands Protected Area,41816,Hemigaleus microstoma,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41832,Mobula eregoodootenkee,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41835,Nebrius ferrugineus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41836,Negaprion acutidens,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41848,Rhina ancylostoma,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41853,Rhynchobatus australiae,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41874,Hemipristis elongata,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,41878,Stegostoma tigrinum,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
250,Farasan Islands Protected Area,60117,Gymnura poecilura,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,60119,Aetobatus flagellum,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,60121,Aetomylaeus vespertilio,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,60162,Taeniurops meyeni,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,61339,Epinephelus polyphekadion,VU,Marine Fish,FALSE
250,Farasan Islands Protected Area,63571,Bolbometopon muricatum,VU,Marine Fish,FALSE
250,Farasan Islands Protected Area,64411,Plectropomus areolatus,VU,Marine Fish,FALSE
250,Farasan Islands Protected Area,161376,Carcharhinus sorrah,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161408,Glaucostegus halavi,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161431,Urogymnus granulatus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161447,Rhinobatos punctifer,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161480,Mustelus mosis,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161597,Alopias pelagicus,EN,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161692,Himantura uarnak,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
